gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,emp,ni,revt,costat
162129,2015-12-31,2015,INDL,C,D,STD,MOS,USD,17412.4000,8.9000,1000.4000,8895.3000,A
162129,2016-12-31,2016,INDL,C,D,STD,MOS,USD,16840.7000,8.7000,297.8000,7162.8000,A
162129,2017-12-31,2017,INDL,C,D,STD,MOS,USD,18633.4000,8.5000,-107.2000,7409.4000,A
162129,2018-12-31,2018,INDL,C,D,STD,MOS,USD,20119.2000,13.6000,470.0000,9587.3000,A
162129,2019-12-31,2019,INDL,C,D,STD,MOS,USD,19298.5000,12.6000,-1067.4000,8906.3000,A
162254,2009-12-31,2009,INDL,C,D,STD,CE,USD,8410.0000,7.4000,488.0000,5082.0000,A
162254,2010-12-31,2010,INDL,C,D,STD,CE,USD,8281.0000,7.2500,377.0000,5918.0000,A
162254,2011-12-31,2011,INDL,C,D,STD,CE,USD,8518.0000,7.6000,607.0000,6763.0000,A
162254,2012-12-31,2012,INDL,C,D,STD,CE,USD,9158.0000,7.5500,605.0000,6418.0000,A
162254,2013-12-31,2013,INDL,C,D,STD,CE,USD,9018.0000,7.4300,1101.0000,6510.0000,A
162254,2014-12-31,2014,INDL,C,D,STD,CE,USD,8818.0000,7.4680,624.0000,6802.0000,A
162254,2015-12-31,2015,INDL,C,D,STD,CE,USD,8586.0000,7.0810,304.0000,5674.0000,A
162254,2016-12-31,2016,INDL,C,D,STD,CE,USD,8357.0000,7.2930,900.0000,5389.0000,A
162254,2017-12-31,2017,INDL,C,D,STD,CE,USD,9538.0000,7.5920,843.0000,6140.0000,A
162254,2018-12-31,2018,INDL,C,D,STD,CE,USD,9313.0000,7.7000,1207.0000,7155.0000,A
162254,2019-12-31,2019,INDL,C,D,STD,CE,USD,9476.0000,7.7140,852.0000,6297.0000,A
162887,2009-12-31,2009,INDL,C,D,STD,DXCM,USD,46.9480,0.3850,-53.5240,29.6930,A
162887,2010-12-31,2010,INDL,C,D,STD,DXCM,USD,77.1640,0.4050,-55.1700,48.6310,A
162887,2011-12-31,2011,INDL,C,D,STD,DXCM,USD,120.4750,0.5020,-44.7460,76.2660,A
162887,2012-12-31,2012,INDL,C,D,STD,DXCM,USD,106.0000,0.5650,-54.5000,99.9000,A
162887,2013-12-31,2013,INDL,C,D,STD,DXCM,USD,122.5000,0.6460,-29.8000,160.0000,A
162887,2014-12-31,2014,INDL,C,D,STD,DXCM,USD,184.6000,0.8380,-22.4000,259.2000,A
162887,2015-12-31,2015,INDL,C,D,STD,DXCM,USD,292.0000,1.2120,-57.6000,402.0000,A
162887,2016-12-31,2016,INDL,C,D,STD,DXCM,USD,402.8000,1.9000,-65.6000,573.3000,A
162887,2017-12-31,2017,INDL,C,D,STD,DXCM,USD,904.1000,2.2900,-50.2000,718.5000,A
162887,2018-12-31,2018,INDL,C,D,STD,DXCM,USD,1916.0000,2.8000,-127.1000,1031.6000,A
162887,2019-12-31,2019,INDL,C,D,STD,DXCM,USD,2395.0000,3.9000,101.1000,1476.0000,A
163610,2009-12-31,2009,INDL,C,D,STD,ICE,USD,21884.8750,0.8260,315.9880,994.7880,A
163610,2010-12-31,2010,INDL,C,D,STD,ICE,USD,26642.2590,0.9330,398.2980,1149.9440,A
163610,2011-12-31,2011,INDL,C,D,STD,ICE,USD,36147.8640,1.0130,509.6730,1327.4910,A
163610,2012-12-31,2012,INDL,C,D,STD,ICE,USD,37214.8420,1.0770,551.5760,1362.9650,A
163610,2013-12-31,2013,INDL,C,D,STD,ICE,USD,64818.0000,4.2320,254.0000,1795.0000,A
163610,2014-12-31,2014,INDL,C,D,STD,ICE,USD,68279.0000,2.9020,981.0000,4221.0000,A
163610,2015-12-31,2015,INDL,C,D,STD,ICE,USD,77987.0000,5.5490,1274.0000,4682.0000,A
163610,2016-12-31,2016,INDL,C,D,STD,ICE,USD,82003.0000,5.6310,1422.0000,5958.0000,A
163610,2017-12-31,2017,INDL,C,D,STD,ICE,USD,78264.0000,4.9520,2514.0000,5834.0000,A
163610,2018-12-31,2018,INDL,C,D,STD,ICE,USD,92791.0000,5.1610,1988.0000,6271.0000,A
163610,2019-12-31,2019,INDL,C,D,STD,ICE,USD,94493.0000,5.9890,1933.0000,6547.0000,A
163946,2009-12-31,2009,INDL,C,D,STD,CF,USD,2494.9000,1.6000,365.6000,2608.4000,A
163946,2010-12-31,2010,INDL,C,D,STD,CF,USD,8758.5000,2.5000,349.2000,3965.0000,A
163946,2011-12-31,2011,INDL,C,D,STD,CF,USD,8974.5000,2.5000,1539.2000,6097.9000,A
163946,2012-12-31,2012,INDL,C,D,STD,CF,USD,10166.9000,2.6000,1848.7000,6104.0000,A
163946,2013-12-31,2013,INDL,C,D,STD,CF,USD,10678.1000,2.9000,1464.6000,5474.7000,A
163946,2014-12-31,2014,INDL,C,D,STD,CF,USD,11338.2000,2.3000,1390.3000,4743.2000,A
163946,2015-12-31,2015,INDL,C,D,STD,CF,USD,12738.9000,2.9000,699.9000,4308.3000,A
163946,2016-12-31,2016,INDL,C,D,STD,CF,USD,15131.0000,3.0000,-277.0000,3685.0000,A
163946,2017-12-31,2017,INDL,C,D,STD,CF,USD,13463.0000,3.0000,358.0000,4130.0000,A
163946,2018-12-31,2018,INDL,C,D,STD,CF,USD,12661.0000,3.0000,290.0000,4429.0000,A
163946,2019-12-31,2019,INDL,C,D,STD,CF,USD,12172.0000,3.0000,493.0000,4590.0000,A
164296,2009-12-31,2009,INDL,C,D,STD,WBD,USD,10965.0000,4.4000,560.0000,3516.0000,A
164296,2010-12-31,2010,INDL,C,D,STD,WBD,USD,11019.0000,4.2000,653.0000,3773.0000,A
164296,2011-12-31,2011,INDL,C,D,STD,WBD,USD,11913.0000,4.6000,1132.0000,4235.0000,A
164296,2012-12-31,2012,INDL,C,D,STD,WBD,USD,12930.0000,4.5000,943.0000,4487.0000,A
164296,2013-12-31,2013,INDL,C,D,STD,WBD,USD,14979.0000,5.7000,1075.0000,5535.0000,A
164296,2014-12-31,2014,INDL,C,D,STD,WBD,USD,16014.0000,6.8000,1139.0000,6265.0000,A
164296,2015-12-31,2015,INDL,C,D,STD,WBD,USD,15864.0000,7.0000,1034.0000,6394.0000,A
164296,2016-12-31,2016,INDL,C,D,STD,WBD,USD,15758.0000,7.0000,1194.0000,6497.0000,A
164296,2017-12-31,2017,INDL,C,D,STD,WBD,USD,22555.0000,7.0000,-337.0000,6873.0000,A
164296,2018-12-31,2018,INDL,C,D,STD,WBD,USD,32550.0000,9.0000,589.0000,10553.0000,A
164296,2019-12-31,2019,INDL,C,D,STD,WBD,USD,33735.0000,9.2000,2049.0000,11144.0000,A
164708,2009-12-31,2009,INDL,C,D,STD,AMP,USD,113774.0000,9.7930,722.0000,7888.0000,A
164708,2010-12-31,2010,INDL,C,D,STD,AMP,USD,131192.0000,10.4720,1097.0000,10021.0000,A
164708,2011-12-31,2011,INDL,C,D,STD,AMP,USD,133986.0000,11.1390,1076.0000,10239.0000,A
164708,2012-12-31,2012,INDL,C,D,STD,AMP,USD,134729.0000,12.2350,1029.0000,10263.0000,A
164708,2013-12-31,2013,INDL,C,D,STD,AMP,USD,144576.0000,12.0390,1334.0000,11230.0000,A
164708,2014-12-31,2014,INDL,C,D,STD,AMP,USD,148810.0000,12.2090,1619.0000,12296.0000,A
164708,2015-12-31,2015,INDL,C,D,STD,AMP,USD,145342.0000,13.0000,1562.0000,12193.0000,A
164708,2016-12-31,2016,INDL,C,D,STD,AMP,USD,139821.0000,13.0000,1314.0000,11739.0000,A
164708,2017-12-31,2017,INDL,C,D,STD,AMP,USD,147470.0000,13.0000,1480.0000,12126.0000,A
164708,2018-12-31,2018,INDL,C,D,STD,AMP,USD,137216.0000,14.0000,2098.0000,12910.0000,A
164708,2019-12-31,2019,INDL,C,D,STD,AMP,USD,151828.0000,12.5000,1893.0000,12886.0000,A
165123,2009-01-31,2008,INDL,C,D,STD,LDOS,USD,5048.0000,45.4000,452.0000,10070.0000,A
165123,2010-01-31,2009,INDL,C,D,STD,LDOS,USD,5295.0000,46.2000,497.0000,10846.0000,A
165123,2011-01-31,2010,INDL,C,D,STD,LDOS,USD,6223.0000,43.4000,616.0000,11061.0000,A
165123,2012-01-31,2011,INDL,C,D,STD,LDOS,USD,6667.0000,41.0000,59.0000,10997.0000,A
165123,2013-01-31,2012,INDL,C,D,STD,LDOS,USD,5875.0000,40.0000,525.0000,11173.0000,A
165123,2014-01-31,2013,INDL,C,D,STD,LDOS,USD,4162.0000,22.0000,164.0000,5772.0000,A
165123,2015-01-31,2014,INDL,C,D,STD,LDOS,USD,3281.0000,19.0000,-323.0000,5063.0000,A
165123,2015-12-31,2015,INDL,C,D,STD,LDOS,USD,3377.0000,18.0000,242.0000,4712.0000,A
165123,2016-12-31,2016,INDL,C,D,STD,LDOS,USD,9132.0000,32.0000,244.0000,7043.0000,A
165123,2017-12-31,2017,INDL,C,D,STD,LDOS,USD,8990.0000,31.0000,366.0000,10170.0000,A
165123,2018-12-31,2018,INDL,C,D,STD,LDOS,USD,8770.0000,32.0000,581.0000,10194.0000,A
165123,2019-12-31,2019,INDL,C,D,STD,LDOS,USD,9367.0000,34.0000,667.0000,11094.0000,A
165746,2009-12-31,2009,INDL,C,D,STD,LYV,USD,2341.7590,4.3000,-60.1790,4181.0210,A
165746,2010-12-31,2010,INDL,C,D,STD,LYV,USD,5195.5600,6.5000,-228.3900,5063.7480,A
165746,2011-12-31,2011,INDL,C,D,STD,LYV,USD,5087.7710,6.0000,-83.0160,5383.9980,A
165746,2012-12-31,2012,INDL,C,D,STD,LYV,USD,5290.8060,7.1000,-163.2270,5819.0470,A
165746,2013-12-31,2013,INDL,C,D,STD,LYV,USD,5683.5210,7.4000,-43.3780,6478.5470,A
165746,2014-12-31,2014,INDL,C,D,STD,LYV,USD,5988.3610,7.9000,-96.4670,6866.9640,A
165746,2015-12-31,2015,INDL,C,D,STD,LYV,USD,6156.2410,7.7000,-65.6870,7245.7310,A
165746,2016-12-31,2016,INDL,C,D,STD,LYV,USD,6764.2660,8.3000,-47.0100,8354.9340,A
165746,2017-12-31,2017,INDL,C,D,STD,LYV,USD,7504.2630,8.8000,-97.6460,10337.4480,A
165746,2018-12-31,2018,INDL,C,D,STD,LYV,USD,8496.8860,22.5000,-17.6510,10787.8000,A
165746,2019-12-31,2019,INDL,C,D,STD,LYV,USD,10975.6150,25.9000,-4.8820,11547.9690,A
165914,2009-12-31,2009,INDL,C,D,STD,CMG,USD,961.5050,22.2500,126.8450,1518.4170,A
165914,2010-12-31,2010,INDL,C,D,STD,CMG,USD,1121.6050,26.5000,178.9810,1835.9220,A
165914,2011-12-31,2011,INDL,C,D,STD,CMG,USD,1425.3080,30.9400,214.9450,2269.5480,A
165914,2012-12-31,2012,INDL,C,D,STD,CMG,USD,1668.6670,37.3100,278.0000,2731.2240,A
165914,2013-12-31,2013,INDL,C,D,STD,CMG,USD,2009.2800,45.3400,327.4380,3214.5910,A
165914,2014-12-31,2014,INDL,C,D,STD,CMG,USD,2546.2850,53.0900,445.3740,4108.2690,A
165914,2015-12-31,2015,INDL,C,D,STD,CMG,USD,2725.0660,59.3300,475.6020,4501.2230,A
165914,2016-12-31,2016,INDL,C,D,STD,CMG,USD,2026.1030,64.5700,22.9380,3904.3840,A
165914,2017-12-31,2017,INDL,C,D,STD,CMG,USD,2045.6920,68.8900,176.2530,4476.4120,A
165914,2018-12-31,2018,INDL,C,D,STD,CMG,USD,2265.5180,73.0000,176.5530,4864.9850,A
165914,2019-12-31,2019,INDL,C,D,STD,CMG,USD,5104.6040,83.0000,350.1580,5586.3690,A
165993,2009-12-31,2009,INDL,C,D,STD,FIS,USD,13997.6000,31.0000,105.9000,3769.5000,A
165993,2010-12-31,2010,INDL,C,D,STD,FIS,USD,14161.8000,33.0000,404.5000,5186.2000,A
165993,2011-12-31,2011,INDL,C,D,STD,FIS,USD,13848.3000,33.0000,469.6000,5745.7000,A
165993,2012-12-31,2012,INDL,C,D,STD,FIS,USD,13549.7000,35.0000,461.2000,5807.6000,A
165993,2013-12-31,2013,INDL,C,D,STD,FIS,USD,13960.1000,38.0000,493.1000,6070.7000,A
165993,2014-12-31,2014,INDL,C,D,STD,FIS,USD,14520.5000,40.0000,679.1000,6422.8000,A
165993,2015-12-31,2015,INDL,C,D,STD,FIS,USD,26268.8000,55.0000,631.5000,6595.2000,A
165993,2016-12-31,2016,INDL,C,D,STD,FIS,USD,26031.0000,55.0000,568.0000,9241.0000,A
165993,2017-12-31,2017,INDL,C,D,STD,FIS,USD,24517.0000,53.0000,1319.0000,9123.0000,A
165993,2018-12-31,2018,INDL,C,D,STD,FIS,USD,23770.0000,47.0000,846.0000,8423.0000,A
165993,2019-12-31,2019,INDL,C,D,STD,FIS,USD,83806.0000,55.0000,298.0000,10333.0000,A
170617,2010-12-31,2010,INDL,C,D,STD,META,USD,2990.0000,2.1270,606.0000,1974.0000,A
170617,2011-12-31,2011,INDL,C,D,STD,META,USD,6331.0000,3.2000,1000.0000,3711.0000,A
170617,2012-12-31,2012,INDL,C,D,STD,META,USD,15103.0000,4.6190,53.0000,5089.0000,A
170617,2013-12-31,2013,INDL,C,D,STD,META,USD,17895.0000,6.3370,1500.0000,7872.0000,A
170617,2014-12-31,2014,INDL,C,D,STD,META,USD,40184.0000,9.1990,2940.0000,12466.0000,A
170617,2015-12-31,2015,INDL,C,D,STD,META,USD,49407.0000,12.6910,3688.0000,17928.0000,A
170617,2016-12-31,2016,INDL,C,D,STD,META,USD,64961.0000,17.0480,10217.0000,27638.0000,A
170617,2017-12-31,2017,INDL,C,D,STD,META,USD,84524.0000,25.1050,15934.0000,40653.0000,A
170617,2018-12-31,2018,INDL,C,D,STD,META,USD,97334.0000,35.5870,22112.0000,55838.0000,A
170617,2019-12-31,2019,INDL,C,D,STD,META,USD,133376.0000,44.9420,18485.0000,70697.0000,A
170750,2010-12-31,2010,INDL,C,D,STD,FANG,USD,172.5170,,8.2160,27.2530,A
170750,2011-12-31,2011,INDL,C,D,STD,FANG,USD,249.4840,,-0.5450,48.6720,A
170750,2012-12-31,2012,INDL,C,D,STD,FANG,USD,606.7010,0.0520,-36.5210,74.9620,A
170750,2013-12-31,2013,INDL,C,D,STD,FANG,USD,1521.6140,0.0680,54.5870,208.0020,A
170750,2014-12-31,2014,INDL,C,D,STD,FANG,USD,3095.4810,0.1140,193.7550,495.7180,A
170750,2015-12-31,2015,INDL,C,D,STD,FANG,USD,2758.4120,0.1410,-550.6280,446.7330,A
170750,2016-12-31,2016,INDL,C,D,STD,FANG,USD,5349.6800,0.1580,-165.0340,527.1070,A
170750,2017-12-31,2017,INDL,C,D,STD,FANG,USD,7770.9850,0.2510,482.2610,1205.1110,A
170750,2018-12-31,2018,INDL,C,D,STD,FANG,USD,21595.6870,0.7110,845.6720,2176.2560,A
170750,2019-12-31,2019,INDL,C,D,STD,FANG,USD,23531.0000,0.7120,240.0000,3964.0000,A
170841,2010-12-31,2010,INDL,C,D,STD,PSX,USD,44955.0000,,735.0000,132872.0000,A
170841,2011-12-31,2011,INDL,C,D,STD,PSX,USD,43211.0000,12.4000,4775.0000,182133.0000,A
170841,2012-12-31,2012,INDL,C,D,STD,PSX,USD,48073.0000,13.5000,4124.0000,166089.0000,A
170841,2013-12-31,2013,INDL,C,D,STD,PSX,USD,49798.0000,13.5000,3726.0000,157730.0000,A
170841,2014-12-31,2014,INDL,C,D,STD,PSX,USD,48741.0000,14.0000,4762.0000,146514.0000,A
170841,2015-12-31,2015,INDL,C,D,STD,PSX,USD,48580.0000,14.0000,4227.0000,85195.0000,A
170841,2016-12-31,2016,INDL,C,D,STD,PSX,USD,51653.0000,14.8000,1555.0000,70898.0000,A
170841,2017-12-31,2017,INDL,C,D,STD,PSX,USD,54371.0000,14.6000,5106.0000,89300.0000,A
170841,2018-12-31,2018,INDL,C,D,STD,PSX,USD,54302.0000,14.2000,5595.0000,111461.0000,A
170841,2019-12-31,2019,INDL,C,D,STD,PSX,USD,58720.0000,14.5000,3076.0000,107293.0000,A
171007,2010-06-30,2010,INDL,C,D,STD,NOW,USD,51.3690,,-29.7050,43.3290,A
171007,2011-06-30,2011,INDL,C,D,STD,NOW,USD,108.7460,0.3750,9.8300,92.6410,A
171007,2012-12-31,2012,INDL,C,D,STD,NOW,USD,478.1140,1.0770,-37.3480,243.7120,A
171007,2013-12-31,2013,INDL,C,D,STD,NOW,USD,1168.4760,1.8300,-73.7080,424.6500,A
171007,2014-12-31,2014,INDL,C,D,STD,NOW,USD,1425.0790,2.8260,-179.3870,682.5630,A
171007,2015-12-31,2015,INDL,C,D,STD,NOW,USD,1807.0520,3.6860,-198.4260,1005.4800,A
171007,2016-12-31,2016,INDL,C,D,STD,NOW,USD,2033.7670,4.8010,-451.8040,1390.5130,A
171007,2017-12-31,2017,INDL,C,D,STD,NOW,USD,3397.9040,6.2220,-149.1300,1933.0260,A
171007,2018-12-31,2018,INDL,C,D,STD,NOW,USD,3879.1400,8.1540,-26.7040,2608.8160,A
171007,2019-12-31,2019,INDL,C,D,STD,NOW,USD,6022.4300,10.3710,626.6980,3460.4370,A
175404,2009-12-31,2009,INDL,C,D,STD,FSLR,USD,3349.5120,4.7000,640.1380,2066.2000,A
175404,2010-12-31,2010,INDL,C,D,STD,FSLR,USD,4380.4030,6.1000,664.2010,2563.5150,A
175404,2011-12-31,2011,INDL,C,D,STD,FSLR,USD,5777.6140,7.0000,-39.4930,2766.2070,A
175404,2012-12-31,2012,INDL,C,D,STD,FSLR,USD,6348.6920,5.6000,-96.3380,3368.5450,A
175404,2013-12-31,2013,INDL,C,D,STD,FSLR,USD,6883.5020,4.8500,353.0380,3308.9890,A
175404,2014-12-31,2014,INDL,C,D,STD,FSLR,USD,6724.4390,6.0600,396.9180,3391.8140,A
175404,2015-12-31,2015,INDL,C,D,STD,FSLR,USD,7316.3310,6.3500,546.4210,3578.9950,A
175404,2016-12-31,2016,INDL,C,D,STD,FSLR,USD,6867.2130,5.4000,-357.9640,2951.3280,A
175404,2017-12-31,2017,INDL,C,D,STD,FSLR,USD,6864.5010,4.1000,-165.6150,2941.3240,A
175404,2018-12-31,2018,INDL,C,D,STD,FSLR,USD,7121.3620,6.4000,144.3260,2244.0440,A
175404,2019-12-31,2019,INDL,C,D,STD,FSLR,USD,7515.6890,6.6000,-114.9330,3063.1170,A
176928,2009-06-30,2009,INDL,C,D,STD,BR,USD,2774.7000,5.0600,223.3000,2154.9000,A
176928,2010-06-30,2010,INDL,C,D,STD,BR,USD,1794.4000,5.4000,190.0000,2210.1000,A
176928,2011-06-30,2011,INDL,C,D,STD,BR,USD,1904.0000,5.9000,169.6000,2166.9000,A
176928,2012-06-30,2012,INDL,C,D,STD,BR,USD,1987.6000,6.2000,123.6000,2303.5000,A
176928,2013-06-30,2013,INDL,C,D,STD,BR,USD,2018.2000,6.4000,212.1000,2430.8000,A
176928,2014-06-30,2014,INDL,C,D,STD,BR,USD,2192.1000,6.7000,263.0000,2558.0000,A
176928,2015-06-30,2015,INDL,C,D,STD,BR,USD,2368.1000,7.4000,287.1000,2694.2000,A
176928,2016-06-30,2016,INDL,C,D,STD,BR,USD,2879.8000,8.0000,307.5000,2897.0000,A
176928,2017-06-30,2017,INDL,C,D,STD,BR,USD,3149.8000,10.0000,326.8000,4142.6000,A
176928,2018-06-30,2018,INDL,C,D,STD,BR,USD,3304.7000,10.0000,427.9000,4329.9000,A
176928,2019-06-30,2019,INDL,C,D,STD,BR,USD,3880.7000,11.0000,482.1000,4362.2000,A
177267,2009-09-30,2009,INDL,C,D,STD,TEL,USD,16220.0000,78.0000,-3256.0000,10256.0000,A
177267,2010-09-30,2010,INDL,C,D,STD,TEL,USD,16992.0000,89.0000,1103.0000,12070.0000,A
177267,2011-09-30,2011,INDL,C,D,STD,TEL,USD,17723.0000,95.0000,1245.0000,14312.0000,A
177267,2012-09-30,2012,INDL,C,D,STD,TEL,USD,19306.0000,88.0000,1112.0000,13282.0000,A
177267,2013-09-30,2013,INDL,C,D,STD,TEL,USD,18461.0000,84.0000,1276.0000,13280.0000,A
177267,2014-09-30,2014,INDL,C,D,STD,TEL,USD,20152.0000,83.0000,1781.0000,13912.0000,A
177267,2015-09-30,2015,INDL,C,D,STD,TEL,USD,20608.0000,72.0000,2420.0000,12233.0000,A
177267,2016-09-30,2016,INDL,C,D,STD,TEL,USD,17608.0000,75.0000,2009.0000,12238.0000,A
177267,2017-09-30,2017,INDL,C,D,STD,TEL,USD,19403.0000,78.0000,1683.0000,13113.0000,A
177267,2018-09-30,2018,INDL,C,D,STD,TEL,USD,20386.0000,80.0000,2565.0000,13988.0000,A
177267,2019-09-30,2019,INDL,C,D,STD,TEL,USD,19694.0000,78.0000,1844.0000,13448.0000,A
177376,2009-11-30,2009,INDL,C,D,STD,DFS,USD,46020.9870,10.5000,1276.1850,6093.9770,A
177376,2010-11-30,2010,INDL,C,D,STD,DFS,USD,60784.9680,10.3000,764.7880,8241.2170,A
177376,2011-11-30,2011,INDL,C,D,STD,DFS,USD,68783.9370,11.6500,2226.7080,8543.4780,A
177376,2012-11-30,2012,INDL,C,D,STD,DFS,USD,75283.0000,13.0090,2345.0000,8984.0000,A
177376,2013-12-31,2013,INDL,C,D,STD,DFS,USD,79340.0000,14.1280,2470.0000,9370.0000,A
177376,2014-12-31,2014,INDL,C,D,STD,DFS,USD,83126.0000,14.6760,2323.0000,9789.0000,A
177376,2015-12-31,2015,INDL,C,D,STD,DFS,USD,86936.0000,15.0360,2297.0000,10002.0000,A
177376,2016-12-31,2016,INDL,C,D,STD,DFS,USD,92308.0000,15.5490,2393.0000,10497.0000,A
177376,2017-12-31,2017,INDL,C,D,STD,DFS,USD,100087.0000,16.5000,2099.0000,11545.0000,A
177376,2018-12-31,2018,INDL,C,D,STD,DFS,USD,109553.0000,16.6000,2742.0000,12848.0000,A
177376,2019-12-31,2019,INDL,C,D,STD,DFS,USD,113996.0000,17.2000,2957.0000,13989.0000,A
178507,2009-11-30,2009,INDL,C,D,STD,MSCI,USD,1200.2690,0.9740,81.8010,442.9480,A
178507,2010-11-30,2010,INDL,C,D,STD,MSCI,USD,3023.1660,2.0770,92.1700,662.9010,A
178507,2011-12-31,2011,INDL,C,D,STD,MSCI,USD,3092.9960,2.4290,173.4540,900.9410,A
178507,2012-12-31,2012,INDL,C,D,STD,MSCI,USD,3019.6390,2.7590,184.2380,955.3440,A
178507,2013-12-31,2013,INDL,C,D,STD,MSCI,USD,3134.5370,3.2610,222.5570,1035.6670,A
178507,2014-12-31,2014,INDL,C,D,STD,MSCI,USD,2894.1750,2.9260,284.1130,996.6800,A
178507,2015-12-31,2015,INDL,C,D,STD,MSCI,USD,3146.9870,2.7540,223.6480,1075.0130,A
178507,2016-12-31,2016,INDL,C,D,STD,MSCI,USD,3082.5780,2.8620,260.8550,1150.6690,A
178507,2017-12-31,2017,INDL,C,D,STD,MSCI,USD,3275.6680,3.0380,303.9720,1274.1720,A
178507,2018-12-31,2018,INDL,C,D,STD,MSCI,USD,3387.9520,3.1120,507.8850,1433.9840,A
178507,2019-12-31,2019,INDL,C,D,STD,MSCI,USD,4204.4390,3.3960,563.6480,1557.7960,A
178704,2009-01-31,2008,INDL,C,D,STD,ULTA,USD,568.9320,9.8000,25.2680,1084.6460,A
178704,2010-01-31,2009,INDL,C,D,STD,ULTA,USD,553.6350,10.3000,39.3560,1222.7710,A
178704,2011-01-31,2010,INDL,C,D,STD,ULTA,USD,730.4880,11.7000,71.0300,1454.8380,A
178704,2012-01-31,2011,INDL,C,D,STD,ULTA,USD,957.2170,14.0000,120.2640,1776.1510,A
178704,2013-01-31,2012,INDL,C,D,STD,ULTA,USD,1275.2490,16.1000,172.5490,2220.2560,A
178704,2014-01-31,2013,INDL,C,D,STD,ULTA,USD,1602.7270,19.6000,202.8490,2670.5730,A
178704,2015-01-31,2014,INDL,C,D,STD,ULTA,USD,1983.1700,22.4000,257.1350,3241.3690,A
178704,2016-01-31,2015,INDL,C,D,STD,ULTA,USD,2230.9180,26.5000,320.0080,3924.1160,A
178704,2017-01-31,2016,INDL,C,D,STD,ULTA,USD,2551.8780,31.8000,409.7600,4854.7370,A
178704,2018-01-31,2017,INDL,C,D,STD,ULTA,USD,2908.6870,34.7000,555.2340,5884.5060,A
178704,2019-01-31,2018,INDL,C,D,STD,ULTA,USD,3191.1720,44.0000,658.5590,6716.6150,A
178704,2020-01-31,2019,INDL,C,D,STD,ULTA,USD,4863.8720,44.0000,705.9450,7398.0680,A
179437,2009-12-31,2009,INDL,C,D,STD,AWK,USD,12479.3710,7.7000,-232.8580,2440.7030,A
179437,2010-12-31,2010,INDL,C,D,STD,AWK,USD,13063.3110,7.0000,268.0510,2710.6770,A
179437,2011-12-31,2011,INDL,C,D,STD,AWK,USD,13809.6430,7.0000,309.8370,2666.2360,A
179437,2012-12-31,2012,INDL,C,D,STD,AWK,USD,13722.8400,6.7000,358.2230,2876.8890,A
179437,2013-12-31,2013,INDL,C,D,STD,AWK,USD,14026.8290,6.6000,369.2830,2901.8580,A
179437,2014-12-31,2014,INDL,C,D,STD,AWK,USD,15056.0840,6.4000,423.1080,3011.3280,A
179437,2015-12-31,2015,INDL,C,D,STD,AWK,USD,16120.0000,6.7000,476.0000,3159.0000,A
179437,2016-12-31,2016,INDL,C,D,STD,AWK,USD,17264.0000,6.8000,468.0000,3302.0000,A
179437,2017-12-31,2017,INDL,C,D,STD,AWK,USD,18206.0000,6.9000,426.0000,3357.0000,A
179437,2018-12-31,2018,INDL,C,D,STD,AWK,USD,19901.0000,7.1000,567.0000,3440.0000,A
179437,2019-12-31,2019,INDL,C,D,STD,AWK,USD,21327.0000,6.8000,621.0000,3610.0000,A
179534,2009-09-30,2009,INDL,C,D,STD,V,USD,32281.0000,5.7000,2353.0000,6911.0000,A
179534,2010-09-30,2010,INDL,C,D,STD,V,USD,33408.0000,6.8000,2966.0000,8065.0000,A
179534,2011-09-30,2011,INDL,C,D,STD,V,USD,34760.0000,7.5000,3650.0000,9188.0000,A
179534,2012-09-30,2012,INDL,C,D,STD,V,USD,40013.0000,8.5000,2144.0000,10421.0000,A
179534,2013-09-30,2013,INDL,C,D,STD,V,USD,35956.0000,9.5000,4980.0000,11778.0000,A
179534,2014-09-30,2014,INDL,C,D,STD,V,USD,38569.0000,9.5000,5438.0000,12702.0000,A
179534,2015-09-30,2015,INDL,C,D,STD,V,USD,40236.0000,11.3000,6328.0000,13880.0000,A
179534,2016-09-30,2016,INDL,C,D,STD,V,USD,64035.0000,,5991.0000,15082.0000,A
179534,2017-09-30,2017,INDL,C,D,STD,V,USD,67977.0000,,6699.0000,18358.0000,A
179534,2018-09-30,2018,INDL,C,D,STD,V,USD,69225.0000,17.0000,10301.0000,20609.0000,A
179534,2019-09-30,2019,INDL,C,D,STD,V,USD,72574.0000,19.5000,12080.0000,22977.0000,A
179621,2009-12-31,2009,INDL,C,D,STD,PM,USD,34552.0000,77.3000,6342.0000,25035.0000,A
179621,2010-12-31,2010,INDL,C,D,STD,PM,USD,35050.0000,78.3000,7259.0000,27208.0000,A
179621,2011-12-31,2011,INDL,C,D,STD,PM,USD,35488.0000,78.1000,8591.0000,31097.0000,A
179621,2012-12-31,2012,INDL,C,D,STD,PM,USD,37670.0000,87.1000,8800.0000,31377.0000,A
179621,2013-12-31,2013,INDL,C,D,STD,PM,USD,38168.0000,91.1000,8576.0000,31217.0000,A
179621,2014-12-31,2014,INDL,C,D,STD,PM,USD,35187.0000,82.5000,7493.0000,29767.0000,A
179621,2015-12-31,2015,INDL,C,D,STD,PM,USD,33956.0000,80.2000,6873.0000,26794.0000,A
