EXECRANK,CO_PER_ROL,CONAME,CEOANN,SALARY,BONUS,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,TERM_PYMT,TDC1,TDC2,SAL_PCT,TOTAL_CURR_PCT,TOTAL_SEC_PCT,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,TDC1_PCT,TDC2_PCT,RET_YRS,GVKEY,YEAR,BECAMECEO,JOINED_CO,REJOIN,LEFTOFC,LEFTCO,RELEFT,PCEO,REASON,EXEC_LNAME,EXEC_FNAME,GENDER,CUSIP,TICKER,SIC
,2469,MICROSOFT CORP,CEO,616.667,350,,966.667,,,,976.149,976.149,2.778,-3.333,,,,-3.263,-3.263,,012141,2006,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,595,500,,1095,,,,1103.006,1103.006,4.386,4.785,,,,4.768,4.768,,012141,2006,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,595,500,,1095,,,,2184.825,2184.825,18.435,4.049,,,,105.85,100.946,,012141,2006,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,31728,MICROSOFT CORP,,464.205,375,,839.205,,,,16162.876,16162.876,,,,,,,,,012141,2006,,2005-09-01,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,620,650,1279.821,1270,1279.821,1279.821,0,1279.821,1279.821,0.54,31.379,,,,31.109,31.109,,012141,2007,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,600,600,6182.567,1200,7713.362,1208.162,0,7713.362,7713.362,0.84,9.589,,,,599.304,599.304,,012141,2007,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,600,600,7026.526,1200,8847.055,2341.855,0,8847.055,8847.055,0.84,9.589,,,,304.932,304.932,,012141,2007,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,31728,MICROSOFT CORP,,595,715,8711.378,1310,8085.714,6979.57,0,8085.714,8085.714,28.176,56.1,,,,-49.974,-49.974,,012141,2007,,2005-09-01,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,34408,MICROSOFT CORP,,520.833,420,4948.972,940.833,6134.187,3006.687,0,6134.187,6134.187,,,,,,,,,012141,2007,,2005-09-08,,,,,,,Liddell,Christopher,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,595,715,8711.378,1310,,,,,,,,,,,,,,012141,2007,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,640.833,700,1350.834,1340.833,1350.834,1350.834,0,1350.834,1350.834,3.36,5.577,5.549,5.549,5.549,5.549,5.549,,012141,2008,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,20379,MICROSOFT CORP,,620.833,600,7643.713,1220.833,4576.92,10672.065,0,4576.92,4576.92,3.472,1.736,23.633,-40.662,783.331,-40.662,-40.662,,012141,2008,,,,,,,,,Raikes,Jeffrey,MALE,59491810,MSFT,7372
,28106,MICROSOFT CORP,,620.833,600,6791.913,1220.833,4578.325,8473.246,0,4578.325,4578.325,3.472,1.736,-3.339,-48.25,261.818,-48.25,-48.25,,012141,2008,,,,,,,,,Johnson,Kevin,MALE,59491810,MSFT,7372
,31728,MICROSOFT CORP,,620.833,1000,9154.568,1620.833,4978.24,8623.113,0,4978.24,4978.24,4.342,23.728,5.087,-38.432,23.548,-38.432,-38.432,,012141,2008,,2005-09-01,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,34408,MICROSOFT CORP,,541.667,420,4615.804,961.667,2980.536,3212.501,0,2980.536,2980.536,4,2.214,-6.732,-51.411,6.845,-51.411,-51.411,,012141,2008,,2005-09-08,,,,,,,Liddell,Christopher,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,620.833,1000,7703.687,1620.833,1630.461,8623.113,0,1630.461,1630.461,4.342,23.728,-11.568,,,,,,012141,2008,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,665.833,600,1276.627,1265.833,1276.627,1276.627,0,1276.627,1276.627,3.901,-5.594,-5.493,-5.493,-5.493,-5.493,-5.493,,012141,2009,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,31728,MICROSOFT CORP,,641.667,952.019,7936.018,1593.686,4150.451,12107.32,0,4150.451,4150.451,3.356,-1.675,-13.311,-16.628,40.405,-16.628,-16.628,,012141,2009,,2005-09-01,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,34408,MICROSOFT CORP,,561.667,595.018,4433.252,1156.685,2391.902,3771.702,0,2391.902,2391.902,3.692,20.279,-3.955,-19.749,17.407,-19.749,-19.749,,012141,2009,,2005-09-08,,,,,,,Liddell,Christopher,MALE,59491810,MSFT,7372
,38264,MICROSOFT CORP,,641.667,1120.01,7150.323,1761.677,4318.142,7844.715,0,4318.142,5174.242,,,,,,,,,012141,2009,,,,,,,,,Bach,Robert,MALE,59491810,MSFT,7372
,38265,MICROSOFT CORP,,641.667,2840.008,14392.076,3481.675,10384.522,9880.501,0,10384.522,10384.522,,,,,,,,,012141,2009,,,,,,,,,Elop,Stephen,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,641.667,952.019,6982.632,1593.686,1603.803,12107.32,0,1603.803,1603.803,3.356,-1.675,-9.36,-1.635,40.405,-1.635,-1.635,,012141,2009,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,670,670,1351.121,1340,1351.121,1351.121,0,1351.121,1351.121,0.626,5.859,5.835,5.835,5.835,5.835,5.835,,012141,2010,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,34408,MICROSOFT CORP,,347.689,0,5469.104,347.689,5469.104,4016.561,0,5469.104,5469.104,-38.097,-69.941,23.366,128.651,6.492,128.651,128.651,,012141,2010,,2005-09-08,,,,,,,Liddell,Christopher,MALE,59491810,MSFT,7372
,38264,MICROSOFT CORP,,645,1400,7354.016,2045,7354.016,7593.82,0,7354.016,9740.436,0.519,16.083,2.849,70.305,-3.198,70.305,88.249,,012141,2010,,,,,,,,,Bach,Robert,MALE,59491810,MSFT,7372
,38265,MICROSOFT CORP,,645,1344,7302.736,1989,7302.736,4597.146,0,7302.736,7302.736,0.519,-42.872,-49.259,-29.677,-53.473,-29.677,-29.677,,012141,2010,,,,,,,,,Elop,Stephen,MALE,59491810,MSFT,7372
,42927,MICROSOFT CORP,,437.508,555,3643.316,992.508,3643.316,1781.06,0,3643.316,3647.584,,,,,,,,,012141,2010,,,,,,,,,Klein,Peter,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,645,1960,7914.509,2605,2614.79,5998.523,0,2614.79,2614.79,0.519,63.458,13.346,63.037,-50.455,63.037,63.037,,012141,2010,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,682.5,682.5,1376.915,1365,1376.915,1376.915,0,1376.915,1376.915,1.866,1.866,1.909,1.909,1.909,1.909,1.909,,012141,2011,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,42927,MICROSOFT CORP,,525,720,3521.687,1245,3521.687,2661.688,0,3521.687,3521.687,19.998,25.44,-3.338,-3.338,49.444,-3.338,-3.452,,012141,2011,,,,,,,,,Klein,Peter,MALE,59491810,MSFT,7372
,44739,MICROSOFT CORP,,649.167,1260,7207.758,1909.167,7207.758,8053.16,0,7207.758,9730.347,,,,,,,,,012141,2011,,,,,,,,,Sinofsky,Steven,MALE,59491810,MSFT,7372
,44740,MICROSOFT CORP,,603.333,1450,6219.249,2053.333,6219.249,3926.853,0,6219.249,6690.964,,,,,,,,,012141,2011,,,,,,,,,DelBene,Kurt,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,732.5,1925,9277.141,2657.5,2667.037,9880.108,0,2667.037,2667.037,13.566,2.015,17.217,1.998,64.709,1.998,1.998,,012141,2011,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,685,620,1318.128,1305,1318.128,1318.128,0,1318.128,1318.128,0.366,-4.396,-4.269,-4.269,-4.269,-4.269,-4.269,,012141,2012,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,42927,MICROSOFT CORP,,580,950,5108.836,1530,5108.836,3577.297,0,5108.836,5108.836,10.476,22.892,45.068,45.068,34.4,45.068,45.068,,012141,2012,,,,,,,,,Klein,Peter,MALE,59491810,MSFT,7372
,44739,MICROSOFT CORP,,658.333,1530,8583.732,2188.333,8583.732,10149.107,0,8583.732,11963.482,1.412,14.622,19.09,19.09,26.026,19.09,22.95,,012141,2012,,,,,,,,,Sinofsky,Steven,MALE,59491810,MSFT,7372
,44740,MICROSOFT CORP,,638.333,1812.5,7906.725,2450.833,7906.725,5888.104,0,7906.725,8601.563,5.801,19.359,27.133,27.133,49.945,27.133,28.555,,012141,2012,,,,,,,,,DelBene,Kurt,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,762.5,2400,10683.671,3162.5,3172.521,10022.506,0,3172.521,3172.521,4.096,19.003,15.161,18.953,1.441,18.953,18.953,,012141,2012,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,697.5,550,1261.218,1247.5,1261.218,1261.218,0,1261.218,1261.218,1.825,-4.406,-4.317,-4.317,-4.317,-4.317,-4.317,,012141,2013,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,42927,MICROSOFT CORP,,598.333,0,4152.476,598.333,4152.476,3582.76,0,4152.476,4152.476,3.161,-60.893,-18.72,-18.72,0.153,-18.72,-18.72,,012141,2013,,,,,,,,,Klein,Peter,MALE,59491810,MSFT,7372
,44740,MICROSOFT CORP,,669.167,1505.625,7592.445,2174.792,7592.445,6649.413,0,7592.445,7592.445,4.83,-11.263,-3.975,-3.975,12.93,-3.975,-11.732,,012141,2013,,,,,,,,,DelBene,Kurt,MALE,59491810,MSFT,7372
3,47865,MICROSOFT CORP,,365.954,457.443,7460.569,823.397,8506.486,2338.036,0,8506.486,8542.736,,,,,,,,,012141,2013,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
1,47866,MICROSOFT CORP,,669.167,1580.906,7668.952,2250.073,7668.952,7220.123,0,7668.952,7668.952,,,,,,,,,012141,2013,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,777.5,2138.125,10383.613,2915.625,2926.109,11264.761,0,2926.109,2926.109,1.967,-7.806,-2.809,-7.767,12.395,-7.767,-7.767,,012141,2013,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,2469,MICROSOFT CORP,CEO,417.083,0,483.584,417.083,520.042,483.584,0,520.042,520.042,-40.203,-66.566,-61.657,-58.767,-61.657,-58.767,-58.767,,012141,2014,2000-01-01,,,2014-02-04,,,,,Ballmer,Steven,MALE,59491810,MSFT,7372
,47865,MICROSOFT CORP,,603.333,1583.75,10463.058,2187.083,10463.058,6055.209,5976.815,10463.058,10463.058,64.866,165.617,40.245,23.001,158.987,23.001,22.479,,012141,2014,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
,47866,MICROSOFT CORP,,918.917,3600,84308.755,4518.917,84308.755,10363.969,17369.114,84308.755,84308.755,37.323,100.834,999.352,999.352,43.543,999.352,999.352,,012141,2014,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,49604,MICROSOFT CORP,,573.939,2004.394,17136.686,2578.333,17136.687,6866.743,5392.165,17136.687,17136.687,,,,,,,,,012141,2014,,,,,,,,,"Shum, Ph.D.",Heung Yeung,MALE,59491810,MSFT,7372
4,49605,MICROSOFT CORP,,641.667,1925,16964.803,2566.667,16964.804,7899.497,8582.103,16964.804,16964.804,,,,,,,,,012141,2014,,,,,,,,,"Smith, LCA",Bradford,MALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,796.667,2848.083,22719.276,3644.75,3655.407,18060.842,21828.299,3655.407,3655.407,2.465,25.008,118.799,24.924,60.33,24.924,24.924,,012141,2014,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,47865,MICROSOFT CORP,,675.985,1978,8754.963,2653.985,8754.963,9399.787,7655.977,8754.963,8754.963,12.042,21.348,-16.325,-16.325,55.235,-16.325,-16.325,,012141,2015,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
,47866,MICROSOFT CORP,CEO,1200,4320,18294.27,5520,18294.27,14439.348,20573.214,18294.27,18294.27,30.589,22.153,-78.301,-78.301,39.323,-78.301,-78.301,,012141,2015,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,49605,MICROSOFT CORP,,650,1300,6800.682,1950,6800.682,8904.822,4271.366,6800.682,6800.682,1.299,-24.026,-59.913,-59.913,12.726,-59.913,-59.913,,012141,2015,,,,,,,,,"Smith, LCA",Bradford,MALE,59491810,MSFT,7372
,51594,MICROSOFT CORP,,539.204,3795,14533.595,4334.204,14533.595,7294.778,4271.366,14533.595,14533.595,,,,,,,,,012141,2015,,,,,,,,,Johnson,Margaret,FEMALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,800,2200,12195.414,3000,3011.171,20628.452,22326.844,3011.171,3011.171,0.418,-17.69,-46.321,-17.624,14.216,-17.624,-17.624,,012141,2015,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,47865,MICROSOFT CORP,,731.25,2304,10374.63,3035.25,10374.63,10687.688,13816.99,10374.63,10374.63,8.175,14.366,18.5,18.5,13.701,18.5,18.5,,012141,2016,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
,47866,MICROSOFT CORP,CEO,1200,4464,17692.031,5664,17692.031,20909.715,36085.569,17692.031,17692.031,0,2.609,-3.292,-3.292,44.811,-3.292,-3.292,,012141,2016,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,49605,MICROSOFT CORP,,704.167,1972,8610.612,2676.167,8610.612,12222.63,10641.925,8610.612,8610.612,8.333,37.239,26.614,26.614,37.259,26.614,26.614,,012141,2016,,,,,,,,,"Smith, LCA",Bradford,MALE,59491810,MSFT,7372
,51594,MICROSOFT CORP,,704.167,1909,6716.49,2613.167,6716.491,5562.819,8206.898,6716.491,6716.491,30.594,-39.708,-53.786,-53.786,-23.742,-53.786,-53.786,,012141,2016,,,,,,,,,Johnson,Margaret,FEMALE,59491810,MSFT,7372
,60499,MICROSOFT CORP,,866.667,2384,12956.75,3250.667,12956.75,20391.575,28426.37,12956.75,12956.75,8.333,8.356,6.243,330.289,-1.148,330.289,330.289,,012141,2016,,,,,,,,,Turner,Brian,MALE,59491810,MSFT,7372
,47865,MICROSOFT CORP,,852.917,0,11582.144,852.917,11582.144,14402.355,21528.797,11582.144,11582.144,16.638,-71.9,11.639,11.639,34.757,11.639,11.639,,012141,2017,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
,47866,MICROSOFT CORP,CEO,1450,0,20014.152,1450,20014.152,29705.719,0,20014.152,20014.152,20.833,-74.4,13.125,13.125,42.067,13.125,13.125,,012141,2017,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,49605,MICROSOFT CORP,,785.833,0,10319.735,785.833,10319.735,16252.166,27419.53,10319.735,10319.735,11.598,-70.636,19.849,19.849,32.968,19.849,19.849,,012141,2017,,,,,,,,,"Smith, LCA",Bradford,MALE,59491810,MSFT,7372
,51594,MICROSOFT CORP,,715,0,6880.955,715,6880.955,7233.376,11275.183,6880.955,6880.955,1.538,-72.639,2.449,2.449,30.031,2.449,2.449,,012141,2017,,,,,,,,,Johnson,Margaret,FEMALE,59491810,MSFT,7372
,55612,MICROSOFT CORP,,751.054,0,18294.616,751.054,18294.616,11239.101,13922.968,18294.616,18294.616,,,,,,,,,012141,2017,,,,,,,,,Courtois,Jean-Philippe,MALE,59491810,MSFT,7372
,47865,MICROSOFT CORP,,875,0,14924.457,875,14924.456,17194.121,31542.629,14924.456,14924.456,2.589,2.589,28.857,28.857,19.384,28.857,28.857,,012141,2018,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
,47866,MICROSOFT CORP,CEO,1500,0,25843.263,1500,25843.263,34874.21,97913.671,25843.263,25843.263,3.448,3.448,29.125,29.125,17.399,29.125,29.125,,012141,2018,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,49605,MICROSOFT CORP,,800,0,13511.623,800,13511.623,19039.154,38914.769,13511.623,13511.623,1.803,1.803,30.93,30.93,17.148,30.93,30.93,,012141,2018,,,,,,,,,"Smith, LCA",Bradford,MALE,59491810,MSFT,7372
,51594,MICROSOFT CORP,,715,0,8758.015,715,8758.015,7584.561,19687.33,8758.015,8758.015,0,0,27.279,27.279,4.855,27.279,27.279,,012141,2018,,,,,,,,,Johnson,Margaret,FEMALE,59491810,MSFT,7372
,55612,MICROSOFT CORP,,833,0,11126.249,833,11126.25,13903.141,21904.382,11126.25,11126.25,10.911,10.911,-39.183,-39.183,23.703,-39.183,-39.183,,012141,2018,,,,,,,,,Courtois,Jean-Philippe,MALE,59491810,MSFT,7372
,47865,MICROSOFT CORP,,958.333,0,20227.634,958.333,20227.633,43508.949,33784.836,20227.633,20227.633,9.524,9.524,35.533,35.533,153.045,35.533,35.533,,012141,2019,,,,,,,,,Hood,Amy,FEMALE,59491810,MSFT,7372
,47866,MICROSOFT CORP,CEO,2333.333,0,42910.215,2333.333,42910.215,191751.389,96811.443,42910.215,42910.215,55.556,55.556,66.04,66.04,449.837,66.04,66.04,,012141,2019,2014-02-04,,,,,,CEO,,Nadella,Satya,MALE,59491810,MSFT,7372
,49605,MICROSOFT CORP,,850,0,17372.997,850,17372.997,46481.183,33227.724,17372.997,17372.997,6.25,6.25,28.578,28.578,144.135,28.578,28.578,,012141,2019,,,,,,,,,"Smith, LCA",Bradford,MALE,59491810,MSFT,7372
,51594,MICROSOFT CORP,,715,0,10432.649,715,10432.649,28383.061,18090.259,10432.649,10432.649,0,0,19.121,19.121,274.222,19.121,19.121,,012141,2019,,,,,,,,,Johnson,Margaret,FEMALE,59491810,MSFT,7372
,55612,MICROSOFT CORP,,798,0,15084.754,798,15084.754,16493.923,29716.897,15084.754,15084.754,-4.202,-4.202,35.578,35.578,18.635,35.578,35.578,,012141,2019,,,,,,,,,Courtois,Jean-Philippe,MALE,59491810,MSFT,7372
